scenario_type,noise_type,noise_probability,attack_type,trial,mismatch_rate,threshold,threshold_capped,attack_detected,correct,max_threshold
normal,bit_flip,0.05,none,18,0.152344,0.32093760000000005,False,False,True,0.34
normal,bit_flip,0.05,none,19,0.128906,0.3115624,False,False,True,0.34
normal,bit_flip,0.05,none,20,0.135742,0.31429680000000004,False,False,True,0.34
normal,bit_flip,0.1,none,1,0.24707,0.34,True,False,True,0.34
normal,bit_flip,0.1,none,2,0.197266,0.3389064,False,False,True,0.34
normal,bit_flip,0.1,none,3,0.213867,0.34,True,False,True,0.34
normal,bit_flip,0.1,none,4,0.205078,0.34,True,False,True,0.34
normal,bit_flip,0.1,none,5,0.268555,0.34,True,False,True,0.34
normal,bit_flip,0.1,none,6,0.27832,0.34,True,False,True,0.34
normal,bit_flip,0.1,none,7,0.043945,0.277578,False,False,True,0.34
normal,bit_flip,0.1,none,8,0.257812,0.34,True,False,True,0.34
normal,bit_flip,0.1,none,9,0.243164,0.34,True,False,True,0.34
normal,bit_flip,0.1,none,10,0.230469,0.34,True,False,True,0.34
normal,bit_flip,0.1,none,11,0.151367,0.3205468,False,False,True,0.34
normal,bit_flip,0.1,none,12,0.217773,0.34,True,False,True,0.34
normal,bit_flip,0.1,none,13,0.254883,0.34,True,False,True,0.34
normal,bit_flip,0.1,none,14,0.123047,0.3092188,False,False,True,0.34
normal,bit_flip,0.1,none,15,0.120117,0.3080468,False,False,True,0.34
normal,bit_flip,0.1,none,16,0.234375,0.34,True,False,True,0.34
normal,bit_flip,0.1,none,17,0.222656,0.34,True,False,True,0.34
normal,bit_flip,0.1,none,18,0.041992,0.2767968,False,False,True,0.34
normal,bit_flip,0.1,none,19,0.258789,0.34,True,False,True,0.34
normal,bit_flip,0.1,none,20,0.259766,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,1,0.082031,0.29281240000000003,False,False,True,0.34
normal,bit_flip,0.15,none,2,0.211914,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,3,0.220703,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,4,0.280273,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,5,0.338867,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,6,0.285156,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,7,0.179688,0.33187520000000004,False,False,True,0.34
normal,bit_flip,0.15,none,8,0.261719,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,9,0.267578,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,10,0.27832,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,11,0.207031,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,12,0.354492,0.34,True,True,False,0.34
normal,bit_flip,0.15,none,13,0.06543,0.286172,False,False,True,0.34
normal,bit_flip,0.15,none,14,0.250977,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,15,0.301758,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,16,0.24707,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,17,0.299805,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,18,0.302734,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,19,0.240234,0.34,True,False,True,0.34
normal,bit_flip,0.15,none,20,0.071289,0.2885156,False,False,True,0.34
normal,bit_flip,0.2,none,1,0.098633,0.29945320000000003,False,False,True,0.34
normal,bit_flip,0.2,none,2,0.393555,0.34,True,True,False,0.34
normal,bit_flip,0.2,none,3,0.111328,0.3045312,False,False,True,0.34
normal,bit_flip,0.2,none,4,0.260742,0.34,True,False,True,0.34
normal,bit_flip,0.2,none,5,0.31543,0.34,True,False,True,0.34
normal,bit_flip,0.2,none,6,0.405273,0.34,True,True,False,0.34
normal,bit_flip,0.2,none,7,0.378906,0.34,True,True,False,0.34
normal,bit_flip,0.2,none,8,0.400391,0.34,True,True,False,0.34
normal,bit_flip,0.2,none,9,0.261719,0.34,True,False,True,0.34
normal,bit_flip,0.2,none,10,0.097656,0.2990624,False,False,True,0.34
normal,bit_flip,0.2,none,11,0.422852,0.34,True,True,False,0.34
normal,bit_flip,0.2,none,12,0.266602,0.34,True,False,True,0.34
normal,bit_flip,0.2,none,13,0.323242,0.34,True,False,True,0.34
normal,bit_flip,0.2,none,14,0.398438,0.34,True,True,False,0.34
normal,bit_flip,0.2,none,15,0.388672,0.34,True,True,False,0.34
normal,bit_flip,0.2,none,16,0.422852,0.34,True,True,False,0.34
normal,bit_flip,0.2,none,17,0.088867,0.2955468,False,False,True,0.34
normal,bit_flip,0.2,none,18,0.091797,0.2967188,False,False,True,0.34
normal,bit_flip,0.2,none,19,0.40625,0.34,True,True,False,0.34
normal,bit_flip,0.2,none,20,0.335938,0.34,True,False,True,0.34
normal,phase_flip,0.0,none,1,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,2,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,3,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,4,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,5,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,6,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,7,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,8,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,9,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,10,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,11,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,12,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,13,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,14,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,15,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,16,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,17,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,18,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,19,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.0,none,20,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.05,none,1,0.101562,0.3006248,False,False,True,0.34
normal,phase_flip,0.05,none,2,0.117188,0.3068752,False,False,True,0.34
normal,phase_flip,0.05,none,3,0.130859,0.3123436,False,False,True,0.34
normal,phase_flip,0.05,none,4,0.116211,0.3064844,False,False,True,0.34
normal,phase_flip,0.05,none,5,0.101562,0.3006248,False,False,True,0.34
normal,phase_flip,0.05,none,6,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.05,none,7,0.107422,0.30296880000000004,False,False,True,0.34
normal,phase_flip,0.05,none,8,0.128906,0.3115624,False,False,True,0.34
normal,phase_flip,0.05,none,9,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.05,none,10,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.05,none,11,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.05,none,12,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.05,none,13,0.133789,0.3135156,False,False,True,0.34
normal,phase_flip,0.05,none,14,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.05,none,15,0.121094,0.3084376,False,False,True,0.34
normal,phase_flip,0.05,none,16,0.107422,0.30296880000000004,False,False,True,0.34
normal,phase_flip,0.05,none,17,0.124023,0.30960920000000003,False,False,True,0.34
normal,phase_flip,0.05,none,18,0.109375,0.30375,False,False,True,0.34
normal,phase_flip,0.05,none,19,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.05,none,20,0.114258,0.3057032,False,False,True,0.34
normal,phase_flip,0.1,none,1,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.1,none,2,0.0,0.26,False,False,True,0.34
normal,phase_flip,0.1,none,3,0.230469,0.34,True,False,True,0.34
normal,phase_flip,0.1,none,4,0.208984,0.34,True,False,True,0.34
normal,phase_flip,0.1,none,5,0.227539,0.34,True,False,True,0.34
normal,phase_flip,0.1,none,6,0.212891,0.34,True,False,True,0.34
normal,phase_flip,0.1,none,7,0.223633,0.34,True,False,True,0.34
normal,phase_flip,0.1,none,8,0.217773,0.34,True,False,True,0.34
normal,phase_flip,0.1,none,9,0.0,0.26,False,False,True,0.34
